,Mean Aligned,Mean,Median,Standard Deviation,Min,Max,25%,50%,75%
h36m_sub9_Eating 1_cam58860488,98.57022094726562,265.16815185546875,215.67190551757812,210.44276428222656,14.212788581848145,1323.8111572265625,96.43016052246094,215.67190551757812,352.8246765136719
h36m_sub9_Posing 1_cam54138969,98.62153625488281,278.91693115234375,235.48167419433594,220.47390747070312,5.112485885620117,1209.2855224609375,121.05821228027344,235.48167419433594,337.93402099609375
h36m_sub11_Walking_cam55011271,98.69770050048828,166.4776611328125,119.70838928222656,138.5724334716797,7.319319725036621,774.1767578125,63.1905517578125,119.70838928222656,239.48458862304688
h36m_sub11_Photo_cam55011271,98.84648895263672,152.67555236816406,124.91477966308594,118.32150268554688,7.051630973815918,823.2066040039062,67.1266860961914,124.91477966308594,205.8955841064453
h36m_sub11_Phoning 2_cam60457274,98.88858795166016,149.3198699951172,113.15653991699219,125.04264068603516,7.543514728546143,1014.9027709960938,66.25076293945312,113.15653991699219,189.38287353515625
h36m_sub11_Walking 1_cam55011271,99.11192321777344,165.19639587402344,118.00299072265625,136.7599639892578,2.9030649662017822,815.4293212890625,65.09461212158203,118.00299072265625,230.7751922607422
h36m_sub9_Directions 1_cam55011271,99.1392593383789,180.42066955566406,145.55023193359375,139.64044189453125,9.608990669250488,1158.4923095703125,80.42534637451172,145.55023193359375,229.97430419921875
h36m_sub11_Eating_cam58860488,99.78580474853516,155.84744262695312,123.90664672851562,119.4870376586914,9.021647453308105,1185.941162109375,67.12460327148438,123.90664672851562,222.24545288085938
h36m_sub9_Eating_cam55011271,99.879150390625,228.5932159423828,181.82904052734375,179.07041931152344,6.552919864654541,785.022216796875,80.30935668945312,181.82904052734375,320.0285339355469
h36m_sub9_Eating 1_cam60457274,99.95233154296875,226.2568817138672,169.76214599609375,182.281005859375,12.52184772491455,942.30029296875,80.48261260986328,169.76214599609375,307.21905517578125
h36m_sub11_Greeting_cam55011271,99.98990631103516,179.14366149902344,133.23391723632812,162.48526000976562,4.985177516937256,1097.080810546875,69.76533508300781,133.23391723632812,226.26910400390625
h36m_sub11_Smoking 2_cam54138969,100.14008331298828,149.8901824951172,115.22142028808594,128.69053649902344,5.199195861816406,1121.112060546875,59.845191955566406,115.22142028808594,201.21832275390625
h36m_sub11_Sitting 1_cam58860488,100.18865966796875,206.54959106445312,152.0958251953125,183.8944549560547,5.686850070953369,1485.2999267578125,79.85675048828125,152.0958251953125,267.3822326660156
h36m_sub11_Greeting 2_cam54138969,100.46890258789062,174.34730529785156,124.26499938964844,164.91883850097656,2.8117337226867676,1101.156494140625,70.18721771240234,124.26499938964844,219.82826232910156
h36m_sub11_WalkDog_cam54138969,100.73820495605469,146.67086791992188,107.05599975585938,126.3540267944336,4.9070048332214355,921.0162353515625,60.82161331176758,107.05599975585938,190.03297424316406
h36m_sub9_Posing_cam58860488,100.82077026367188,284.252197265625,245.04263305664062,197.679931640625,8.170461654663086,1300.1739501953125,136.52273559570312,245.04263305664062,373.90643310546875
h36m_sub11_Photo 1_cam54138969,101.03170013427734,164.7789764404297,133.9031982421875,125.3328628540039,7.532923221588135,1147.664794921875,80.82783508300781,133.9031982421875,214.5386199951172
